avg.exp,pct.exp,features.plot,id,avg.exp.scaled,avg.exp.mm,pct.exp.plot
28.30571391010442,97.83549783549783,mt-Cytb,IEG-High Microglia,-0.4312798015760622,0.20194071608137876,97.83549783549783
27.55142156531974,95.23809523809523,mt-Nd1,IEG-High Microglia,-0.5145696011547817,0.1896376499927756,95.23809523809523
24.59849160150302,95.67099567099568,mt-Nd2,IEG-High Microglia,-0.36956014540273785,0.18586219286234995,95.67099567099568
4.7753681144464615,43.93939393939394,Egr1,IEG-High Microglia,2.5,1,43.93939393939394
2.5989019854258055,35.93073593073593,Fosb,IEG-High Microglia,1.9248770889793763,1,35.93073593073593
1.584761308564543,25.757575757575758,Gm34455,IEG-High Microglia,2.5,1,25.757575757575758
6.598637224845792,62.7831715210356,P2ry12,Infiltrating Macrophages,-0.5675785349436128,0.2125271389852522,62.7831715210356
5.047878674557866,52.103559870550164,Fcrls,Infiltrating Macrophages,0.1499928708621053,0.4863523650525736,52.103559870550164
2.3834348094771856,36.56957928802589,Gpr34,Infiltrating Macrophages,-0.751585695323456,0.14776297909162944,36.56957928802589
1.1570709689326066,10.355987055016183,Rgs1,Infiltrating Macrophages,-0.4559683222931042,0.18686918289325657,10.355987055016183
2.1573134602490014,34.627831715210355,Ier5,Infiltrating Macrophages,0.5227143770826868,0.3880004087307983,34.627831715210355
0.5879028802397159,12.944983818770226,Sox4,Infiltrating Macrophages,-0.7065452686593084,0.10346305856468747,12.944983818770226
5.302795034515761,37.2168284789644,Ccl12,Infiltrating Macrophages,1.2584632201155992,0.6342759777960161,37.2168284789644
6.172540963396753,49.51456310679612,Gm4951,Infiltrating Macrophages,1.7765309328813685,1,49.51456310679612
6.071211877487458,55.016181229773466,Ifi204,Infiltrating Macrophages,1.802506066315235,1,55.016181229773466
47.60026010149522,99.02912621359224,Cst3,Infiltrating Macrophages,-0.5525563094842588,0.18583591331051078,99.02912621359224
14.646072600575003,80.90614886731392,Hexb,Infiltrating Macrophages,-0.8116758531776198,0.1530413076542382,80.90614886731392
14.353956173816766,75.08090614886731,Tanc2,Infiltrating Macrophages,-0.42254652458672354,0.2502965339624679,75.08090614886731
32.33416127467094,94.49838187702265,mt-Cytb,Infiltrating Macrophages,-0.03913399927576834,0.2820609883310427,94.49838187702265
35.51656693889001,94.1747572815534,mt-Nd1,Infiltrating Macrophages,0.2953271330540394,0.35343179301899796,94.1747572815534
29.221428059744987,94.49838187702265,mt-Nd2,Infiltrating Macrophages,0.18299092484205198,0.2930931140302625,94.49838187702265
1.4241404303027878,18.12297734627832,Egr1,Infiltrating Macrophages,0.8007846011053975,0.2843570583520336,18.12297734627832
2.0341198662966953,22.006472491909385,Fosb,Infiltrating Macrophages,1.5340570997766911,0.7826843327311646,22.006472491909385
0.5155134431631372,9.06148867313916,Gm34455,Infiltrating Macrophages,0.7343705086949517,0.325294061873635,9.06148867313916
27.807771652418165,65.37216828478964,F13a1,Infiltrating Macrophages,2.5,1,65.37216828478964
6.791292019593183,40.1294498381877,Cd163,Infiltrating Macrophages,2.5,1,40.1294498381877
3.5004012024517475,36.24595469255664,Ms4a4a,Infiltrating Macrophages,2.5,1,36.24595469255664
3.583836545717326,33.62068965517241,P2ry12,CNS Endothelial Cells,-1.319134620033468,0.04257376469211525,33.62068965517241
0.8564523193053631,11.206896551724139,Fcrls,CNS Endothelial Cells,-1.6407627546820254,0,11.206896551724139
1.5244379710020572,19.82758620689655,Gpr34,CNS Endothelial Cells,-1.2855935863418486,0.030230594964554207,19.82758620689655
0.8644452920568976,16.379310344827587,Ier5,CNS Endothelial Cells,-0.7037485101301093,0.12516659540463893,16.379310344827587
0.48048048771622665,6.896551724137931,Sox4,CNS Endothelial Cells,-0.8953173442921585,0.06003064391158439,6.896551724137931
0.5662716789983426,8.620689655172415,Ccl12,CNS Endothelial Cells,-1.0559869837477547,0,8.620689655172415
0.5519110046531487,8.620689655172415,Gm4951,CNS Endothelial Cells,-0.5620646643176647,0.061910486572908034,8.620689655172415
0.23249331599510897,5.172413793103448,Ifi204,CNS Endothelial Cells,-0.8301568355897149,0,5.172413793103448
40.10097918362808,99.13793103448276,Cst3,CNS Endothelial Cells,-0.9017856659551469,0.10107271204083838,99.13793103448276
9.347880042079275,59.48275862068966,Hexb,CNS Endothelial Cells,-1.3991128454090278,0.027515935344221854,59.48275862068966
4.362727621119427,31.896551724137932,Tanc2,CNS Endothelial Cells,-1.5143227304514346,0.026916571138130514,31.896551724137932
31.166451985711817,89.65517241379311,mt-Cytb,CNS Endothelial Cells,-0.14770062274719584,0.258836858120784,89.65517241379311
30.207169281197146,81.89655172413794,mt-Nd1,CNS Endothelial Cells,-0.2218226012136187,0.244250077112986,81.89655172413794
29.916167101304552,84.48275862068965,mt-Nd2,CNS Endothelial Cells,0.2586358604164383,0.3092078731386053,84.48275862068965
0.9720440734604298,6.896551724137931,Fosb,CNS Endothelial Cells,0.5476611315621609,0.37402105924405205,6.896551724137931
4.664687256784412,44.827586206896555,Myrip,CNS Endothelial Cells,2.5,1,44.827586206896555
2.6912914595818354,34.48275862068966,Shank3,CNS Endothelial Cells,2.5,1,34.48275862068966
2.2869272207219598,25.862068965517242,Dipk2b,CNS Endothelial Cells,2.5,1,25.862068965517242
3.7039039492144274,41.509433962264154,P2ry12,CD8+ T Cells,-1.2806871838613396,0.04934232505108632,41.509433962264154
1.3493727780785991,26.41509433962264,Fcrls,CD8+ T Cells,-1.2837139074917927,0.05719604988567687,26.41509433962264
1.3034947331647495,24.528301886792452,Gpr34,CD8+ T Cells,-1.4525954665909662,0,24.528301886792452
6.191876857478147,54.71698113207547,Rgs1,CD8+ T Cells,1.3824165195954916,1,54.71698113207547
0.7875785263354124,16.9811320754717,Ier5,CD8+ T Cells,-0.8017747819692825,0.10953995562057044,16.9811320754717
0.39721838457002506,9.433962264150944,Sox4,CD8+ T Cells,-1.051307893649466,0.026366580918903225,9.433962264150944
1.233699600478876,16.9811320754717,Ccl12,CD8+ T Cells,-0.46592536070206986,0.08937641931234244,16.9811320754717
1.051109773645858,16.9811320754717,Ifi204,CD8+ T Cells,-0.06259480091524987,0.1402048153253536,16.9811320754717
31.15874187579604,100,Cst3,CD8+ T Cells,-1.4130276606477774,0,100
11.697236913112816,77.35849056603774,Hexb,CD8+ T Cells,-1.1084014510608367,0.08317716182280607,77.35849056603774
7.418321417874017,49.056603773584904,Tanc2,CD8+ T Cells,-1.0462907235769132,0.09523233682452806,49.056603773584904
47.00656047889671,94.33962264150944,mt-Cytb,CD8+ T Cells,1.0714007112738582,0.5738748094915972,94.33962264150944
38.05894855455353,94.33962264150944,mt-Nd1,CD8+ T Cells,0.5168626446878922,0.40571297540205986,94.33962264150944
28.49691894100042,94.33962264150944,mt-Nd2,CD8+ T Cells,0.10222927239183902,0.2762878256817662,94.33962264150944
0.2551533503626657,5.660377358490567,Egr1,CD8+ T Cells,-0.5077551674340711,0.034723959235826336,5.660377358490567
0.9421159742576174,9.433962264150944,Fosb,CD8+ T Cells,0.5126502201199896,0.3625053886375252,9.433962264150944
2.5774888864492036,26.41509433962264,Ncr1,CD8+ T Cells,2.5,1,26.41509433962264
2.269464657865982,43.39622641509434,Gimap3,CD8+ T Cells,2.5,1,43.39622641509434
1.9842104480403298,32.075471698113205,Fasl,CD8+ T Cells,2.5,1,32.075471698113205
0.958495399287267,9.433962264150944,Knl1,CD8+ T Cells,0.8188713248450606,0.2012142796329485,9.433962264150944
0.7726026145761793,11.320754716981133,Neil3,CD8+ T Cells,0.9447898704986257,0.27615559398296063,11.320754716981133
0.3128254140568193,5.660377358490567,Esco2,CD8+ T Cells,0.7451592453770094,0.27070939039426617,5.660377358490567
10.958441761679842,91.8918918918919,P2ry12,Cycling Myeloid Progenitors,0.10670926863955445,0.45830242271235927,91.8918918918919
5.831968732403133,62.16216216216216,Fcrls,Cycling Myeloid Progenitors,0.33483212713911037,0.5773342938103989,62.16216216216216
3.2020823564785075,54.054054054054056,Gpr34,Cycling Myeloid Progenitors,-0.3564876770341474,0.25977456475666,54.054054054054056
1.2796302677829972,21.62162162162162,Rgs1,Cycling Myeloid Progenitors,-0.37160298180271506,0.20666274495390566,21.62162162162162
1.8539950124561784,45.94594594594595,Ier5,Cycling Myeloid Progenitors,0.28754968055582564,0.3263372428744992,45.94594594594595
0.6748046266090252,18.91891891891892,Sox4,Cycling Myeloid Progenitors,-0.5629539726593675,0.13859868153608354,18.91891891891892
