"log2foldchange","p.value","FDR","gene","direction"
0.0260360470177108,0.421369921058457,0.871145270625257,"0610009B22Rik","ns"
0.166395252070896,0.369028566674351,0.852027204813155,"0610012G03Rik","ns"
0.369167268730953,0.120882526467628,0.651103046630605,"1110004F10Rik","ns"
0.0656955904719849,0.788996666833427,0.972042380725181,"Eola1","ns"
0.152801063516853,0.937509652129066,0.991940903808069,"1110032A03Rik","ns"
0.224314906155333,0.48713886263909,0.897916620759632,"1110038F14Rik","ns"
0.0142030159725683,0.838581096015583,0.975665375563718,"1110051M20Rik","ns"
-0.121148976842367,0.87479465373112,0.98384160066753,"1110059G10Rik","ns"
0.505505138041268,0.000867779718146679,0.0679754908120261,"1110065P20Rik","ns"
-0.276802487949259,0.37121146961481,0.852179068474605,"1190007I07Rik","ns"
0.217174452797567,0.0062192722362797,0.203151032072412,"1500009C09Rik","ns"
0.476648700727123,0.0208195699174637,0.357260406739429,"1520401A03Rik","ns"
-0.00606100107824159,0.837891865324717,0.975665375563718,"1600014C10Rik","ns"
-0.181874820270558,0.498729863810614,0.901911404551712,"1700001L19Rik","ns"
-0.375584760163122,0.427813082848065,0.874149906028076,"1700001O22Rik","ns"
-0.471399969701183,0.514406072308564,0.909167345051908,"1700001P01Rik","ns"
0.0233761379981148,0.812858543135194,0.972042380725181,"1700003E16Rik","ns"
-0.205721013984425,0.728758912152566,0.9655412456893,"1700010I14Rik","ns"
-0.136985818878849,0.445101105107262,0.883450261713253,"1700012A03Rik","ns"
-0.0167032361683439,0.848543726827782,0.978695608857197,"1700012B09Rik","ns"
-0.116682136311952,0.73845881564436,0.966848389930146,"1700013F07Rik","ns"
-0.462871676817728,0.0338180500110007,0.427102792500743,"1700013G24Rik","ns"
-0.504476860481493,0.0731596188403167,0.565164804583775,"1700015G11Rik","ns"
-0.0384280803159047,0.949668289156065,0.995351869948558,"1700016D06Rik","ns"
-0.376400090131523,0.105660680412253,0.631932690290181,"1700016K19Rik","ns"
-0.316796990187909,0.342856527820898,0.844102356110195,"1700019A02Rik","ns"
-0.381323365058653,0.432669876929159,0.87590497019224,"1700019D03Rik","ns"
-0.380474417618842,0.250527428363927,0.79285979770585,"1700019N19Rik","ns"
0.130161948120745,0.38147296508219,0.854356551041643,"1700020L24Rik","ns"
-0.0663568799380618,0.657296798012586,0.953419577564694,"1700022I11Rik","ns"
-0.0562559328678331,0.622102144339221,0.947118041639889,"1700028J19Rik","ns"
-0.347612404543528,0.622918460979006,0.947118041639889,"1700034J05Rik","ns"
0.00841823768073557,0.924119727520535,0.990743469517124,"1700066M21Rik","ns"
-0.322053184893701,0.393555675959641,0.858636568397154,"Prss59","ns"
0.0459885176486037,0.403301672011659,0.864246485742893,"1700086L19Rik","ns"
0.178778526132722,0.899843913585427,0.986361133324179,"1700094D03Rik","ns"
0.219354354743687,0.25683559968911,0.795527710182802,"1700122O11Rik","ns"
-0.311221754264045,0.349706760942585,0.847105703249408,"1700125H20Rik","ns"
-0.474033190997057,0.0528759690803805,0.506926287525501,"1700129C05Rik","ns"
-0.111308689285385,0.459532100600777,0.886752182471169,"1810013L24Rik","ns"
0.107748751534609,1,1,"1810024B03Rik","ns"
0.41634076457315,0.00403665537312922,0.168173891017831,"1810037I17Rik","ns"
-0.0161703712541326,0.812709407855627,0.972042380725181,"1810055G02Rik","ns"
0.244889456990415,0.534717361738795,0.913108622604304,"2010106E10Rik","ns"
-0.331521728159784,0.257639258420798,0.795527710182802,"Cracdl","ns"
0.313096608497404,0.339977327766722,0.842001432549328,"2200002D01Rik","ns"
-0.13946479208876,0.693038986931324,0.961977339885574,"2210016F16Rik","ns"
0.240800285435067,0.273799338796341,0.804603690704372,"2210016L21Rik","ns"
0.147604099839397,0.488012312742504,0.897916620759632,"2210418O10Rik","ns"
0.216310831255556,0.229853986049348,0.776613156045166,"2310011J03Rik","ns"
-0.103311367041383,0.558944436625305,0.926275729431704,"2310022B05Rik","ns"
-0.327437458039696,0.279231383787061,0.807683349814693,"2310033P09Rik","ns"
0.288193763384951,0.227575209945866,0.776613156045166,"2310039H08Rik","ns"
-0.617465512738444,0.0194810782083794,0.344534864921335,"2310050C09Rik","ns"
-0.137899509182639,0.615025217898556,0.944347777222566,"2310057M21Rik","ns"
-0.653503640448617,0.00130255183447938,0.0894063037863139,"2310061I04Rik","ns"
-0.428886187290136,0.171271286118358,0.720625671000155,"2410002F23Rik","ns"
-0.0897279853450603,0.716142049760952,0.963979212933434,"2410004B18Rik","ns"
-0.135712406072906,0.704489178559292,0.963787427559965,"2410004P03Rik","ns"
0.00101954024185558,0.740392533542534,0.966848389930146,"2410137M14Rik","ns"
-0.0678357455552461,0.887557392270954,0.985759182640413,"2510009E07Rik","ns"
-0.565263302871626,0.058750612097667,0.526297980104671,"2610008E11Rik","ns"
0.00592030233353702,0.680615824040718,0.959346451338753,"2610301B20Rik","ns"
-0.0687535311265515,0.716792260829787,0.963979212933434,"2610318N02Rik","ns"
0.21801205182521,0.277742391058968,0.807683349814693,"2610507B11Rik","ns"
0.375403993565257,0.272212942492511,0.804603690704372,"2610528J11Rik","ns"
-0.146158171550685,0.593850704263217,0.938423617564952,"2810004N23Rik","ns"
0.18582525140636,0.562519372666533,0.926580699125611,"2810021J22Rik","ns"
0.231279404985689,0.626935493102033,0.947136400721164,"2810459M11Rik","ns"
0.289790779491265,0.160573852276183,0.701873386490807,"2900026A02Rik","ns"
-0.539832394029018,0.0784544501566011,0.577564884475949,"3110082I17Rik","ns"
-0.500573549097829,0.22521193393457,0.776613156045166,"3110082J24Rik","ns"
-0.538343658155985,0.0864622680233837,0.597924120160816,"3830406C13Rik","ns"
-0.00638718019955498,0.949255718030652,0.995351869948558,"4833420G17Rik","ns"
-0.094071869058221,0.70732631327399,0.963787427559965,"4833439L19Rik","ns"
0.850656599635474,0.948182435648954,0.995351869948558,"4921504E06Rik","ns"
-0.220699015441965,0.400453840577474,0.863084359953601,"4921517D22Rik","ns"
-0.344176327798115,0.191012481975162,0.740961989479031,"4921524J17Rik","ns"
-0.0246214779990046,0.595732859421757,0.938833555306825,"4921536K21Rik","ns"
-0.00125425467748896,0.936828309628784,0.991940903808069,"4930402K13Rik","ns"
-0.327785145866599,0.756388324988754,0.970429881025866,"4930407I10Rik","ns"
0.142681628801743,0.417612564672524,0.871145270625257,"4930430F08Rik","ns"
0.017284383379786,0.837848878704756,0.975665375563718,"4930432M17Rik","ns"
-0.119903574112739,0.923926881971426,0.990743469517124,"4930444P10Rik","ns"
-0.20343866024249,0.297589961977571,0.81663781496648,"4930445K14Rik","ns"
-0.625655984815414,0.00723345856641134,0.2171074624915,"4930449I24Rik","ns"
-0.3459291793551,0.569691912853044,0.930921924847105,"4930453N24Rik","ns"
0.390170927604155,0.0720272676216537,0.562721728011232,"4930467E23Rik","ns"
-0.222934860011943,0.811103419843016,0.972042380725181,"4930512M02Rik","ns"
0.200522579082515,0.299726314579554,0.818111948070047,"4930524J08Rik","ns"
-0.476109285230738,0.303865774103354,0.82003609163438,"4930544D05Rik","ns"
0.189409092585234,0.674920976508251,0.959346451338753,"4930544G11Rik","ns"
-0.366967941195082,0.286992889222059,0.810861772038283,"4930555G01Rik","ns"
-0.729590341426865,0.32210510782747,0.83385401382663,"4930558C23Rik","ns"
-0.415455643364469,0.121459646588177,0.652453598621805,"4930558K02Rik","ns"
0.190142765733108,0.57768090761093,0.935435411624522,"4930564D02Rik","ns"
-0.341887506283409,0.211114737811195,0.758546466497925,"4930578G10Rik","ns"
-0.474444406623777,0.106287460277752,0.633911146638036,"4930590J08Rik","ns"
-0.191889091019948,0.739294222339167,0.966848389930146,"4931406B18Rik","ns"
-0.145687944373976,0.623998721873471,0.947118041639889,"Garre1","ns"
-0.329629517978101,0.311778288830691,0.825577646871546,"4931408C20Rik","ns"
-0.266658313733434,0.244237850142108,0.788850624632299,"4931428F04Rik","ns"
-0.402235166755996,0.111081263295603,0.64200082066906,"4932414N04Rik","ns"
-0.244689664356685,0.346732112063061,0.844855881590364,"4932438A13Rik","ns"
-0.141685340923887,0.671393964470121,0.957149769415107,"4933400A11Rik","ns"
0.0792063890495329,0.961221475782964,0.998427421821215,"4933402D24Rik","ns"
-0.395325223735315,0.39448733152066,0.858636568397154,"4933402J07Rik","ns"
-0.590839274258982,0.0700401265219014,0.555939354970997,"4933402N03Rik","ns"
-0.630979637306126,0.0206942844970807,0.356170814697194,"4933403O08Rik","ns"
-0.209086062681257,0.133032189989604,0.666673584065199,"4933407L21Rik","ns"
-0.161837237196836,0.452594901922788,0.884494297461083,"4933409G03Rik","ns"
0.0427017467061046,0.799358747324921,0.972042380725181,"4933412E24Rik","ns"
-0.0176431836919608,0.690450377812284,0.961977339885574,"4933421I07Rik","ns"
-0.0703389264506367,0.519391499236235,0.909167345051908,"4933427D14Rik","ns"
-0.304422473117072,0.41306017865791,0.869230762919376,"4933434E20Rik","ns"
-0.222120515554892,0.351464171986081,0.847804248813564,"4933436I01Rik","ns"
0.20878563726686,0.459773236081645,0.886752182471169,"5031439G07Rik","ns"
-0.0857261583623981,0.447391094893832,0.884431782020999,"Elapor1","ns"
0.280125900638599,0.478788019708434,0.894472036055775,"5430402E10Rik","ns"
-0.299309282946882,0.266296148457406,0.800486033206572,"5730455P16Rik","ns"
-0.278734133645584,0.654541931869797,0.953419577564694,"5730596B20Rik","ns"
0.00819978519911624,0.87561816209139,0.98384160066753,"6030458C11Rik","ns"
-0.0588824590263839,0.861913594399054,0.982774703041595,"6030498E09Rik","ns"
-0.16174854127033,0.476064917326681,0.894472036055775,"6330409D20Rik","ns"
-0.0674170737376767,0.83860533273985,0.975665375563718,"6430548M08Rik","ns"
-0.155112407620084,0.651614787373212,0.953419577564694,"6430550D23Rik","ns"
-0.0438405604154337,0.898589724863464,0.986361133324179,"6430571L13Rik","ns"
-0.0522628322030885,0.899824792922241,0.986361133324179,"7420426K07Rik","ns"
-0.538214433521941,0.0187285394157207,0.338979546246636,"8030462N17Rik","ns"
0.279599305082346,0.368604129519988,0.852027204813155,"9030025P20Rik","ns"
0.222210005869793,0.427867119633934,0.874149906028076,"9130008F23Rik","ns"
0.153501609033688,0.753605798225305,0.967919335290945,"9130019O22Rik","ns"
0.1198155833318,0.42765088251801,0.874149906028076,"9130023H24Rik","ns"
-0.385690399241197,0.16345024771648,0.70735523223659,"9130213A22Rik","ns"
-0.396577069107701,0.0637034496036476,0.539385932235536,"9130401M01Rik","ns"
-0.299446266381284,0.27628202075326,0.80738165871674,"9130409I23Rik","ns"
0.559586589332318,0.0493948743428709,0.491903558330398,"9330159F19Rik","ns"
-0.142371198086579,0.458737554616404,0.886752182471169,"Elapor2","ns"
-0.100008284843152,0.9241787701913,0.990743469517124,"9430097D07Rik","ns"
0.0234620245745707,0.52169866691451,0.909196277421466,"9530068E07Rik","ns"
-0.238561198455562,0.278576808659456,0.807683349814693,"9930104L06Rik","ns"
0.991241069359562,0.000416993060295832,0.0410811751402035,"9930111J21Rik1","ns"
-0.187074419598951,0.337850190090733,0.841001317736836,"a","ns"
-0.140699519186945,0.270911279185073,0.804158920758615,"A230072I06Rik","ns"
0.162613780528535,0.420882216557142,0.871145270625257,"A2m","ns"
0.104171988397545,0.809679622779323,0.972042380725181,"A630073D07Rik","ns"
-0.014656097145741,0.525899806954727,0.910528693859115,"A830005F24Rik","ns"
-0.0172173928479695,0.862800548458704,0.982774703041595,"A830018L16Rik","ns"
-0.26297898896203,0.321544945066972,0.83385401382663,"A930009A15Rik","ns"
-0.309081478475214,0.0956824278188071,0.614451419137033,"A930033H14Rik","ns"
2.76035048531064,0.000222495115164729,0.0286642168367606,"AA467197","up"
-0.469733041540493,0.061683515337943,0.535358594036868,"AA792892","ns"
-0.151335391205014,0.280743747210546,0.807897269815439,"Aaas","ns"
-0.325676942216876,0.306978877200903,0.822475776920437,"Aadacl2fm1","ns"
0.0671605595163163,0.949703185962385,0.995351869948558,"Aagab","ns"
-0.00250614211256872,0.96232157055176,0.998427421821215,"Aamp","ns"
0.35502790979825,0.150195750526896,0.686556629929984,"Aars","ns"
0.201906073748523,0.368751853402554,0.852027204813155,"Aarsd1","ns"
-0.17827790653435,0.532925662163655,0.913108622604304,"Aass","ns"
-0.400943697113753,0.119337819615013,0.650472672415265,"Aatk","ns"
0.120627352869132,0.232357110302012,0.779238462823006,"AB124611","ns"
-0.45492402864796,0.116503111690592,0.647376945784349,"Abat","ns"
0.0471897391332201,0.763948329485658,0.970597173815904,"Abca1","ns"
-0.425473673327114,0.287897099080288,0.811179790688017,"Abca14","ns"
-0.350750260009969,0.211362922311784,0.758985039210498,"Abca17","ns"
-0.110179811109138,0.874990171191979,0.98384160066753,"Abca2","ns"
-0.18785691372717,0.569228619226641,0.930894916507947,"Abca5","ns"
-0.658655919131393,0.0250900238981224,0.381313720731174,"Abca7","ns"
-0.267698445399214,0.264927601732201,0.800486033206572,"Abcb4","ns"
-0.260326189890129,0.230520388929308,0.777185341127828,"Abcb7","ns"
-0.601887638493856,0.118103070012497,0.649037259259603,"Abcb9","ns"
-0.469388423555739,0.15527218555207,0.69494884116143,"Abcc1","ns"
-0.437229181094157,0.256102975430807,0.795527710182802,"Abcc12","ns"
-0.684870192206871,0.0129884461262365,0.288501983716457,"Abcc3","ns"
-0.449941042294608,0.130478298358074,0.663806361148547,"Abcd3","ns"
-0.0608303981886678,0.93677667529444,0.991940903808069,"Abcd4","ns"
-0.368327015336035,0.504117235037254,0.904537760060416,"Abce1","ns"
0.22113077034191,0.146323715398162,0.683769415593866,"Abcf1","ns"
-0.285824713286905,0.27002768500824,0.803806463016046,"Abcf2","ns"
-0.423111128512871,0.242869283935149,0.788469388238378,"Abcg2","ns"
0.018620220266423,0.557000790147355,0.926275729431704,"Abcg4","ns"
0.128237087675736,0.540483250065118,0.91349158839651,"Abhd12","ns"
-0.469359049354712,0.0238932903682879,0.371900396922013,"Abhd14b","ns"
0.279455789795784,0.112343827926719,0.64200082066906,"Abhd16a","ns"
-0.245194007217341,0.480234478265265,0.894472036055775,"Abhd17a","ns"
-0.365420621083181,0.45112931095367,0.884494297461083,"Abhd2","ns"
0.0763674781782218,0.962402365707893,0.998427421821215,"Abhd3","ns"
-0.55569960293605,0.101713971892512,0.627694199239533,"Abhd4","ns"
-0.263947178425091,0.624361225558771,0.947118041639889,"Abhd5","ns"
-0.293343124335243,0.300237865353386,0.818111948070047,"Abhd6","ns"
0.0693349095518878,0.776216772640705,0.971741185318365,"Abhd8","ns"
0.0457086208227919,0.81289399906319,0.972042380725181,"Abi1","ns"
-0.222926509874928,0.61596958559842,0.944347777222566,"Abi2","ns"
0.174563146891058,0.736167564079671,0.966848389930146,"Abi3","ns"
0.0183115247460612,0.94981898655184,0.995351869948558,"Abi3bp","ns"
-0.188047118565109,0.74019915244378,0.966848389930146,"Abl2","ns"
-0.322870420839359,0.260139326408464,0.79643921911937,"Ablim1","ns"
0.387516795631992,0.0970932932316471,0.617057117217208,"Ablim2","ns"
0.0106851053384129,0.601868672724618,0.942242464006208,"Abr","ns"
0.158019776744142,0.452782208044162,0.884494297461083,"Acaa1a","ns"
-0.650395330674342,0.00795899934020182,0.226696124064116,"Acaa2","ns"
-0.77089052893273,0.00748932536407187,0.221609931444303,"Acad8","ns"
-0.186431996530562,0.625402613840126,0.947118041639889,"Acadm","ns"
0.0425514031147771,0.98749535643205,1,"Acadsb","ns"
-0.353409974617814,0.586669261261262,0.938423617564952,"Acan","ns"
0.0569163196719724,0.239325443175115,0.785089418492787,"Acap3","ns"
0.148157354030054,0.449444150972318,0.884494297461083,"Acat1","ns"
-0.398281141931898,0.360484927168559,0.850948022026749,"Acat2","ns"
-0.0514689827337438,0.680861780587603,0.959346451338753,"Acbd3","ns"
0.229940763283403,0.78528373814291,0.972042380725181,"Acbd5","ns"
-0.25487083216574,0.655839131252386,0.953419577564694,"Ace","ns"
-0.382948070315317,0.110800973091354,0.64200082066906,"Ace2","ns"
-0.0628397107477048,0.738665956587599,0.966848389930146,"Acer3","ns"
0.0567911368122984,0.765154310445096,0.970597173815904,"Acly","ns"
0.605653852042588,0.123245283869436,0.655694092763255,"Aco1","ns"
0.0419407451394969,0.659767179621477,0.953419577564694,"Aco2","ns"
0.316333110755874,0.0914933689307923,0.605185996387405,"Acod1","ns"
-0.107996076433315,0.263776703984145,0.800486033206572,"Acot11","ns"
-0.0831177857170378,0.961882687140962,0.998427421821215,"Acot12","ns"
0.415107412746807,0.292654295681385,0.813145933295611,"Acot13","ns"
-0.431831110165324,0.143177354605673,0.678532635805267,"Acot3","ns"
-0.0892770463778505,0.695816151555921,0.962139941340722,"Acot7","ns"
-0.452074867176302,0.090296934999259,0.603981804059428,"Acox1","ns"
-0.103421368056739,0.974655749772569,0.999667018391994,"Acox2","ns"
-0.0845637321368784,0.847360799832879,0.978695608857197,"Acp5","ns"
-0.183432717509661,0.634796632596956,0.951080878082862,"Acp6","ns"
-0.162456648794677,0.491939484364649,0.899650849982435,"Acp7","ns"
-0.136227937829855,0.187308529525791,0.737836175334305,"Acrbp","ns"
-0.227095763567948,0.44373380742217,0.882478272776578,"Acsbg1","ns"
-0.38854489438671,0.16271330310959,0.706356246884245,"Acsl3","ns"
-0.0585338384088196,0.715804701336101,0.963979212933434,"Acsl5","ns"
-0.000338874478123863,0.987463329532307,1,"Acsl6","ns"
-0.127147373625533,0.664214987354306,0.956186402631073,"Acsm2","ns"
1.71789476933497,4.91090820075161e-05,0.012048822700044,"Actb","up"
0.15152243151413,0.464313891068793,0.889163339643837,"Acte1","ns"
1.39084846153172,3.75131201720098e-05,0.0110990312970274,"Actg1","up"
-0.0377554215679679,1,1,"Actg2","ns"
-0.111432799579,0.582103762131813,0.935611689844876,"Actl11","ns"
-0.724407218979713,0.0116597326431268,0.270467039206494,"Actl7a","ns"
-0.328146122215252,0.384559900727844,0.855279705741984,"Actn2","ns"
0.232549366591111,0.219458571753696,0.772972158481253,"Actn4","ns"
0.244971276999967,0.214764630009904,0.764317472036947,"Actr10","ns"
-0.420081996852512,0.0978840929150443,0.617441567909731,"Actr1a","ns"
0.17530372548359,0.173903915349796,0.723554826530261,"Actr1b","ns"
0.639589160413004,0.0329534349569508,0.424715265120381,"Actr2","ns"
0.725564236932216,0.00021442318156635,0.0285012654355018,"Actr3","ns"
0.058357901476169,0.658908623016169,0.953419577564694,"Actr3b","ns"
-0.433407418780422,0.375513138319547,0.8538847306917,"Actr6","ns"
-0.131349923322851,0.899555948586194,0.986361133324179,"Actr8","ns"
-0.0558856740430045,0.702217178802089,0.963787427559965,"Actrt2","ns"
-0.0123050257964974,0.82565482508869,0.972042380725181,"Acvr1b","ns"
-0.0812454582391555,1,1,"Acvr2a","ns"
0.26411771326003,0.71735495084654,0.963979212933434,"Acyp2","ns"
0.0845693159988139,0.437611028219857,0.879211792301603,"Adam10","ns"
0.0945160536944434,0.813808838657025,0.972042380725181,"Adam11","ns"
-0.323550731648546,0.360688446850182,0.850948022026749,"Adam12","ns"
0.48151352327041,0.040132709291054,0.455381175614209,"Adam15","ns"
-0.0348944280901919,0.725997504424791,0.9655412456893,"Adam18","ns"
-0.081060259375497,0.764143242803871,0.970597173815904,"Adam19","ns"
0.159669382877498,0.379828587074019,0.854130622421927,"Adam20","ns"
-0.142186598083299,0.683221910902904,0.959346451338753,"Adam22","ns"
-0.292346498654994,0.281403721898741,0.807897269815439,"Adam23","ns"
-0.113304415033058,0.812123637625443,0.972042380725181,"Adam29","ns"
-0.156869898086702,0.622945580756604,0.947118041639889,"Adam3","ns"
-0.0277147408224416,0.775938335518746,0.971741185318365,"Adam30","ns"
-0.30199939979383,0.492709369236743,0.89983925114518,"Adam6b","ns"
0.210129466342701,0.564125192139241,0.9277267005055,"Adam7","ns"
0.0274833348577241,0.750403439630574,0.967919335290945,"Adam8","ns"
-0.0888453723285829,0.70529273959758,0.963787427559965,"Adam9","ns"
0.32250989911437,0.199452888553981,0.746938514458316,"Adamts1","ns"
0.150320509477904,0.682648288041456,0.959346451338753,"Adamts6","ns"
-0.156036958862852,0.491183347462599,0.899383998551123,"Adamts8","ns"
-0.218696852937618,0.962015366161294,0.998427421821215,"Adamtsl4","ns"
-0.634225019450345,0.160171706953219,0.701760266843412,"Adamtsl5","ns"
-0.25893978067126,0.14754962076923,0.684087479776859,"Adap1","ns"
0.0109741400190739,0.517800482301669,0.909167345051908,"Adap2","ns"
-0.381594459445988,0.309821646677777,0.82452596862607,"Adar","ns"
0.186914627756267,0.272998202867885,0.804603690704372,"Adarb1","ns"
0.175669719203163,0.647461734851076,0.952740595691101,"Adck1","ns"
-0.117096728292689,0.430532229606921,0.875351877198544,"Adck2","ns"
-0.121208182470451,0.78545866883308,0.972042380725181,"Adck5","ns"
-0.086129464705178,0.962478355770079,0.998427421821215,"Adcy1","ns"
-0.355580797243197,0.397901266360835,0.859212275530075,"Adcy10","ns"
-0.0267825814977425,0.801252309900372,0.972042380725181,"Adcy5","ns"
-0.0888492912342533,0.753669504350686,0.967919335290945,"Adcy8","ns"
-0.348712119002601,0.148025616593703,0.684087479776859,"Adcy9","ns"
-0.255231548443145,0.285356549381947,0.810861772038283,"Add1","ns"
0.0438107089877064,0.740208831758445,0.966848389930146,"Add2","ns"
-0.0114214648366344,0.925187374406745,0.990743469517124,"Add3","ns"
0.101027345893995,0.671073787415795,0.957149769415107,"Adgrb2","ns"
0.0124923409982509,0.987492021815925,1,"Adgrb3","ns"
-0.241943192594198,0.593568879227347,0.938423617564952,"Adgrd1","ns"
-0.50816370826694,0.0649851214044091,0.541564226837225,"Adgrf2","ns"
-0.507895126330224,0.0565840944818245,0.519082005849613,"Adgrf3","ns"
0.101193178923611,0.161216420982969,0.703871902664955,"Adgrf5","ns"
-0.0619063856185358,0.875669678455297,0.98384160066753,"Adgrg1","ns"
-0.404698789913274,0.20114473224448,0.74880107088,"Adgrg6","ns"
-0.156242715795482,0.718174353881915,0.963979212933434,"Adgrg7","ns"
-0.520412464971918,0.11613976971489,0.646645233771604,"Adgrl2","ns"
0.101145715876354,0.937454905587098,0.991940903808069,"Adgrl3","ns"
-0.116548786238607,0.594075744310779,0.938423617564952,"Adgrl4","ns"
-0.101010937499283,0.363748081001978,0.850948022026749,"Adh1","ns"
-0.293662421415898,0.727067167515016,0.9655412456893,"Adi1","ns"
0.0879042890371835,0.251541777398492,0.793222022259788,"Adig","ns"
-0.100600144447902,0.910958247934868,0.988504016325235,"Adipor1","ns"
0.103045545826053,0.671524139589417,0.957149769415107,"Adipor2","ns"
-0.344542287510043,0.310368819606666,0.824564877977861,"Adm","ns"
-0.267816732323102,0.180622631120607,0.730281876034551,"Adora1","ns"
-0.0953101595071373,0.886420521212755,0.985759182640413,"Adra1a","ns"
-0.333458469762138,0.0706761925805949,0.558252140455531,"Adra2a","ns"
-0.323157776610161,0.632766696512164,0.951080878082862,"Adra2b","ns"
-0.0826807398087561,0.773305986086945,0.971741185318365,"Adrb2","ns"
0.105298135203307,0.579446128273599,0.935435411624522,"Adrm1","ns"
-0.0490302188891738,0.656003414773439,0.953419577564694,"Adsl","ns"
-0.315461785761238,0.144205932428307,0.679531723152632,"Adss","ns"
-0.292826841423337,0.355183937111995,0.847804248813564,"Aebp1","ns"
0.0408403090638929,0.52857158716227,0.910528693859115,"Aebp2","ns"
-0.799772724916454,0.00776704573194449,0.226430292342869,"Aen","ns"
0.187711081679575,0.653990669230305,0.953419577564694,"AF067061","ns"
0.0378569829027866,0.386801705879313,0.855381671576074,"Afap1","ns"
0.0709941549715878,0.636365452049408,0.951080878082862,"Afap1l1","ns"
0.185478672070154,0.193561003025009,0.741494396591267,"Aff1","ns"
-0.138689491386802,0.423647103376419,0.871145270625257,"Aff2","ns"
-0.700148261310884,0.0172754265706924,0.3265562575688,"Aff3","ns"
0.00276939114148322,0.813612930137482,0.972042380725181,"Aff4","ns"
-0.6741661243065,0.0272072165018397,0.38813156897173,"Afm","ns"
-0.157718096721934,0.949561208272954,0.995351869948558,"Aftph","ns"
0.226249247592078,0.509773240249082,0.906505105216544,"Agap1","ns"
-0.341473919320168,0.265002828900952,0.800486033206572,"Agap2","ns"
-0.0400871100337477,0.672313702376362,0.957149769415107,"Agap3","ns"
-0.390994474181157,0.441999523428086,0.882031805382997,"Agbl1","ns"
-0.120314548072475,0.764036986310138,0.970597173815904,"Agbl3","ns"
-0.0413717877087787,0.458875984318147,0.886752182471169,"Agfg1","ns"
-0.258390729012707,0.216617385114596,0.768624569046451,"Agfg2","ns"
-0.0878246589019909,0.624722685646453,0.947118041639889,"Aggf1","ns"
-0.371670203887792,0.369709629858756,0.852174082146221,"Agl","ns"
-0.18383039485444,0.369268101473407,0.852027204813155,"Ago1","ns"
0.58133897356063,0.00238522409857102,0.1289624063217,"Ago2","ns"
0.0378441736220225,0.825476780647338,0.972042380725181,"Agpat1","ns"
0.262489334878493,0.479798431199541,0.894472036055775,"Agpat3","ns"
-0.267000736726589,0.441493595288495,0.881303305589,"Agpat5","ns"
-0.00981238099435178,1,1,"Agps","ns"
-0.744592702057954,1,1,"Agr3","ns"
-0.00820370069041187,0.987386329521195,1,"Agrp","ns"
-0.368391752626747,0.187561187525733,0.737836175334305,"Ahcy","ns"
-0.478018334619854,0.511253689064648,0.907048742819594,"Ahcyl1","ns"
-0.0398420708008271,0.987527611660682,1,"Ahcyl2","ns"
-0.381024681688416,0.219493997618538,0.772972158481253,"Ahi1","ns"
-0.415465701608459,0.27776082508882,0.807683349814693,"Ahnak","ns"
-0.177840751636731,0.886784399308914,0.985759182640413,"Ahr","ns"
-0.220480122153543,0.0961271620575584,0.615419613967886,"Ahsa1","ns"
0.545862449119922,0.00302018659571203,0.145724008191708,"AI413582","ns"
-0.0597016205561813,0.588555015958547,0.938423617564952,"AI429214","ns"
0.320473116057368,0.117019306489175,0.648523939470781,"AI593442","ns"
-0.438000908678458,0.326108615778769,0.835902257138363,"AI597479","ns"
-0.425703180210798,0.136765679393349,0.670816027141902,"AI854703","ns"
0.337039369354542,0.137649100456128,0.672112867183447,"Aida","ns"
-0.358021538299974,0.198627884987419,0.746938514458316,"Aifm3","ns"
-0.278629271139584,0.182111942814703,0.731386427654685,"Aig1","ns"
-0.229590705510793,0.438642318762909,0.87984174034055,"Aim2","ns"
0.0246315245539805,0.572733249421561,0.931637185442143,"Aimp1","ns"
-0.213330588997066,0.59372395528477,0.938423617564952,"Aimp2","ns"
-0.338617063038575,0.210683649746406,0.758157155388469,"Aip","ns"
0.103517041189713,0.813212198306496,0.972042380725181,"Ak1","ns"
0.0806389680676065,0.68211779710116,0.959346451338753,"Ak2","ns"
-0.0785467385560987,0.910122077165374,0.988504016325235,"Ak3","ns"
-0.649175409990999,0.00325922177077537,0.148330016893875,"Ak5","ns"
-0.620869306488006,0.0345024768966904,0.429905127904942,"Akain1","ns"
-0.448472025817544,0.0904179196254957,0.603981804059428,"Akap10","ns"
-0.0821177857852136,0.338201224896603,0.841001317736836,"Akap11","ns"
-0.108110623839217,0.7034919539304,0.963787427559965,"Akap12","ns"
0.31879878640476,0.115161979550486,0.644009642766371,"Akap13","ns"
-0.695527959901737,0.199522826375662,0.746938514458316,"Akap14","ns"
-0.0143033882166566,0.733272045478933,0.966848389930146,"Akap17b","ns"
-0.463311896668606,0.54495922569539,0.916890960155581,"Akap4","ns"
0.160947414702087,0.626329875727101,0.947136400721164,"Akap5","ns"
0.168453253379869,0.466543502782304,0.890378362488278,"Akap6","ns"
0.259501276804725,0.243585257948312,0.788850624632299,"Akap7","ns"
0.0848266957191361,0.694314761435635,0.961977339885574,"Akap9","ns"
0.36057341280719,0.0780734689383625,0.577040802197571,"Akirin1","ns"
0.345884333866099,0.185060298269396,0.735914976840324,"Akirin2","ns"
0.16643009649803,0.974257012280014,0.999667018391994,"Akp3","ns"
