ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0035456,response to interferon-beta,43,0.8438520452338495,3.0400626799747483,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,435,"tags=53%, list=5%, signal=51%",55932/66141/15959/15957/54396/16145/100702/21822/15944/14469/246730/667214/15953/69550/18828/16362/71701/240328/226691/100040462/226695/60440/80876
GO:0034341,response to type II interferon,77,0.7444002951673651,3.007312354144368,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,449,"tags=42%, list=6%, signal=40%",55932/66141/20304/54396/16145/100702/21822/15944/547253/11465/12703/20302/15978/66102/20684/14469/20296/11829/24088/22352/16149/69550/74117/16362/434341/80285/66713/229898/20617/20306/80876/14969
GO:0002181,cytoplasmic translation,113,0.6669244442084596,2.905881370161143,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,1167,"tags=60%, list=15%, signal=52%",16898/269261/67427/225363/20088/66480/67579/76846/12785/67945/19899/14109/267019/19896/20044/67671/20042/51810/20068/20055/218693/26961/19942/66483/56040/27176/26451/75617/20104/20090/19943/20085/270106/54217/20084/268449/319195/54127/65019/19941/67115/27207/67097/68052/27050/11837/20102/22121/229663/234734/19944/19921/20103/19988/100503670/19934/114641/55944/98221/20005/14265/27370/20226/69082/16785/67204/20116/68092
GO:0035458,cellular response to interferon-beta,37,0.8361295120759581,2.8896178131793278,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,411,"tags=51%, list=5%, signal=49%",55932/15959/15957/54396/16145/100702/21822/15944/14469/246730/667214/15953/16362/71701/240328/226691/100040462/226695/60440
GO:0071346,cellular response to type II interferon,60,0.7374190962739607,2.867815586339213,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,269,"tags=37%, list=3%, signal=36%",55932/20304/54396/16145/100702/15944/547253/11465/12703/20302/15978/14469/20296/11829/24088/22352/74117/16362/434341/80285/66713/229898
GO:0009615,response to virus,174,0.6126834071530779,2.865450188633859,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,498,"tags=26%, list=6%, signal=25%",15945/55932/66141/15959/20304/15957/56045/76933/20128/54396/54123/16145/23962/15958/58203/57444/100038882/21822/17857/15944/15978/56048/246730/71586/67775/69550/17454/18828/16362/209200/13205/80285/267019/226691/100040462/142980/19106/231655/74568/78781/226695/80876/12028/27041/12493
GO:0140236,translation at presynapse,46,0.7773452813094716,2.8277246032835572,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,957,"tags=76%, list=12%, signal=67%",269261/20088/66480/67281/267019/19896/20044/67671/20042/20055/26961/19942/27176/26451/19943/270106/54217/268449/110954/319195/54127/65019/19941/67115/27207/67097/22121/19944/20103/19988/100503670/19934/66489/20005/27370
GO:0140241,translation at synapse,47,0.7724013548758661,2.80335808828686,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,957,"tags=74%, list=12%, signal=66%",269261/20088/66480/67281/267019/19896/20044/67671/20042/20055/26961/19942/27176/26451/19943/270106/54217/268449/110954/319195/54127/65019/19941/67115/27207/67097/22121/19944/20103/19988/100503670/19934/66489/20005/27370
GO:0140242,translation at postsynapse,47,0.7724013548758661,2.80335808828686,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,957,"tags=74%, list=12%, signal=66%",269261/20088/66480/67281/267019/19896/20044/67671/20042/20055/26961/19942/27176/26451/19943/270106/54217/268449/110954/319195/54127/65019/19941/67115/27207/67097/22121/19944/20103/19988/100503670/19934/66489/20005/27370
GO:0048525,negative regulation of viral process,59,0.7180532739239618,2.7828283337062594,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,497,"tags=39%, list=6%, signal=37%",66141/20304/20128/23962/57444/100038882/17069/20684/246730/71586/16149/69550/107373/18828/226691/100040462/80750/19106/231655/78781/226695/80876/268373
GO:0019079,viral genome replication,64,0.6962662578684407,2.7577457471421023,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,779,"tags=44%, list=10%, signal=40%",55932/66141/20304/23962/57444/100038882/246730/71586/69550/107373/18828/13205/226691/100040462/80750/19106/231655/67231/78781/226695/80876/268373/18521/15481/23983/15950/30960/77040
GO:0045087,innate immune response,381,0.5286495970240787,2.7374191983579297,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,581,"tags=25%, list=7%, signal=24%",12010/55932/66141/15959/20304/15957/56045/20128/54396/54123/16145/23962/15958/58203/57444/100702/100038882/21822/17857/15944/50909/547253/11465/12703/20302/12266/15978/66102/20684/14469/20296/83490/246730/12260/17476/22177/16854/11829/231712/24088/71586/22352/16173/16149/246746/69550/74117/12262/18828/16362/97165/21354/14109/209200/434341/13205/80285/66713/17164/226691/100040462/73149/11845/229898/142980/71946/80750/15275/19106/231655/107607/17319/20617/78781/11820/226695/60440/11490/20085/20306/80876/14969/54159/68077/12258/27041/12721/75234/18521/224938/69368/12978/16172/80913/14191
GO:0045071,negative regulation of viral genome replication,34,0.7996417135450297,2.7346053493980715,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,435,"tags=53%, list=5%, signal=50%",66141/20304/23962/57444/100038882/246730/71586/69550/107373/18828/226691/100040462/80750/19106/231655/78781/226695/80876
GO:0051607,defense response to virus,138,0.6014122095057289,2.702825919636124,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,539,"tags=26%, list=7%, signal=25%",15945/55932/66141/15959/20304/15957/56045/20128/54123/23962/15958/58203/57444/100038882/15978/246730/71586/67775/69550/17454/18828/16362/209200/80285/226691/100040462/142980/19106/231655/74568/78781/226695/80876/27041/12493/18521
GO:0140546,defense response to symbiont,138,0.6014122095057289,2.702825919636124,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,539,"tags=26%, list=7%, signal=25%",15945/55932/66141/15959/20304/15957/56045/20128/54123/23962/15958/58203/57444/100038882/15978/246730/71586/67775/69550/17454/18828/16362/209200/80285/226691/100040462/142980/19106/231655/74568/78781/226695/80876/27041/12493/18521
GO:0045069,regulation of viral genome replication,50,0.7328393668977562,2.683267375768737,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,497,"tags=42%, list=6%, signal=40%",55932/66141/20304/23962/57444/100038882/246730/71586/69550/107373/18828/13205/226691/100040462/80750/19106/231655/78781/226695/80876/268373
GO:1903900,regulation of viral life cycle,74,0.6501542014554643,2.6256919075341183,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,497,"tags=34%, list=6%, signal=32%",55932/66141/20304/20128/23962/57444/100038882/16852/17069/246730/71586/16149/69550/107373/18828/13205/226691/100040462/80750/19106/231655/78781/226695/80876/268373
GO:0050792,regulation of viral process,92,0.6283588566671733,2.6204544286897753,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,497,"tags=30%, list=6%, signal=29%",55932/66141/20304/20128/23962/57444/100038882/16852/17069/20684/18643/246730/71586/16149/69550/107373/18828/13205/226691/100040462/80750/19106/231655/67231/78781/226695/80876/268373
GO:0098542,defense response to other organism,489,0.48013347374086107,2.5265749993010562,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,605,"tags=22%, list=8%, signal=22%",15945/12010/55932/66141/15959/20304/15957/56045/20128/54396/54123/16145/23962/15958/58203/57444/100702/100038882/74481/21822/17857/15944/50909/547253/11465/12703/14972/20302/231507/12266/15978/672511/66102/56048/20684/14469/20296/83490/246730/12260/17476/22177/16854/11829/231712/24088/71586/22352/67775/16173/16149/246746/69550/17454/74117/12262/18828/16362/97165/21354/14109/209200/434341/13205/80285/66713/17164/226691/100040462/73149/11845/229898/142980/71946/80750/15275/19106/231655/74568/107607/17319/20617/78781/11820/226695/60440/11490/20085/20306/80876/14969/54159/68077/12258/27041/12721/76758/12493/75234/18489/100503992/18521/224938/69368/12978/16172/80913/14191/381677/19255
GO:0071345,cellular response to cytokine stimulus,381,0.4705577652514721,2.4366118271667068,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,679,"tags=20%, list=8%, signal=20%",15945/55932/66141/15959/20304/15957/56045/54396/54123/16145/23962/15958/58203/100702/100038882/21822/15944/547253/11465/12703/20302/15978/16898/14469/20296/246730/667214/11829/12983/24088/12984/22352/16173/16149/246746/15953/16181/74117/16362/71701/20848/434341/240328/80285/66713/15163/226691/100040462/229898/13860/20377/51810/56426/12702/231655/20055/14827/20383/226695/60440/20306/80876/12631/11848/16549/12721/12978/16195/16172/19255/27050/11837/216150/22121/21429/15950/216161/74256
GO:0034097,response to cytokine,430,0.466337137148578,2.4352114258213966,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,679,"tags=21%, list=8%, signal=20%",15945/55932/66141/15959/20304/15957/56045/54396/54123/16145/23962/15958/58203/100702/100038882/21822/15944/547253/11465/12703/20302/15978/66102/16898/20684/14469/20296/246730/667214/11829/17210/12983/24088/71586/12984/22352/16173/16149/246746/15953/69550/16181/74117/18828/16362/71701/20848/434341/240328/80285/66713/15163/17164/226691/100040462/229898/13860/20377/51810/19106/56426/12702/231655/20055/20716/20617/14827/11820/20383/226695/60440/20306/80876/14969/12631/11848/16549/12721/12978/16195/16172/19255/27050/11837/216150/22121/21429/15950/216161/74256
GO:0045088,regulation of innate immune response,166,0.51483492836412,2.3980779348376617,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,733,"tags=30%, list=9%, signal=28%",56045/20128/54396/54123/16145/58203/100038882/15944/547253/12703/12266/83490/246730/22177/231712/24088/71586/16149/246746/18828/16362/97165/21354/434341/13205/80285/17164/226691/100040462/11845/229898/142980/80750/231655/107607/78781/11820/226695/20085/68077/12258/224938/69368/80913/14191/19255/15950/20466/433693/71183
GO:0002831,regulation of response to biotic stimulus,205,0.4915628414179941,2.366176889448947,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,733,"tags=28%, list=9%, signal=26%",20304/56045/20128/54396/54123/16145/58203/100038882/15944/547253/12703/12266/15978/12161/83490/246730/22177/231712/24088/71586/16149/246746/18828/16362/97165/21354/209200/434341/13205/80285/17164/226691/100040462/11845/229898/142980/80750/231655/107607/17319/78781/11820/226695/20085/68077/12258/12493/18521/224938/69368/80913/14191/19255/319801/15950/20466/433693/71183
GO:0032103,positive regulation of response to external stimulus,257,0.4689564386720635,2.3256114104515366,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,580,"tags=24%, list=7%, signal=23%",15945/20304/20128/54396/54123/16145/58203/15944/16852/20302/12266/15978/12161/20296/83490/246730/85305/22177/66259/13040/24088/71586/20254/19141/16173/16149/246746/192176/13043/18828/16362/97165/15507/434341/13205/80285/17164/226691/100040462/11845/229898/142980/231655/107607/17319/20617/78781/11820/226695/20085/20306/19354/16835/68077/230899/14182/224938/69368/12978/16172/80913
GO:0031349,positive regulation of defense response,196,0.4865964797990498,2.3162714344293045,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,580,"tags=26%, list=7%, signal=24%",20304/20128/54396/54123/16145/58203/15944/16852/20302/12266/15978/83490/246730/85305/22177/66259/13040/24088/71586/16173/16149/246746/18828/16362/97165/434341/13205/80285/17164/226691/100040462/11845/229898/142980/231655/107607/20617/78781/11820/226695/20085/16835/68077/230899/14182/224938/69368/12978/16172/80913
GO:0009617,response to bacterium,309,0.45181361223002536,2.2875203967304567,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,686,"tags=22%, list=9%, signal=21%",15945/12010/55932/433470/15959/20304/20558/15957/20128/54396/16145/100702/100038882/21822/15944/14972/231507/12266/24110/15978/672511/66102/12161/22169/14469/20296/17750/246730/17476/24088/22352/16173/14938/21938/18828/97165/14109/434341/225845/17164/99899/100040462/229898/23833/19106/107607/20716/17319/20617/53892/11820/226695/60440/20085/54159/11848/76758/18489/100503992/14191/12457/14775/381677/22121/245386/234267/216161/18578
GO:0031347,regulation of defense response,325,0.44038572228334055,2.2422166922933098,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,745,"tags=24%, list=9%, signal=23%",20304/56045/20128/54396/54123/16145/58203/100038882/68497/15944/547253/12703/16852/20302/12266/15978/83490/246730/85305/22177/66259/231712/13040/24088/71586/16173/16149/21938/246746/18828/16362/97165/21354/209200/434341/13205/80285/17164/226691/100040462/68614/11845/229898/142980/80750/12702/231655/107607/57261/20617/78781/11820/226695/20085/16835/68077/12258/12493/230899/14182/18521/224938/69368/12978/20655/16172/80913/14191/14775/19255/18023/15950/216161/74256/20466/433693/71183/14127
GO:0032101,regulation of response to external stimulus,452,0.4062157174142121,2.1252284648868613,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,745,"tags=22%, list=9%, signal=21%",15945/20304/56045/20128/54396/54123/16145/58203/12306/100038882/68497/15944/547253/12703/16852/20302/12266/15978/12161/20296/83490/246730/85305/22177/66259/231712/13040/24088/71586/20254/19141/16173/16149/21938/246746/192176/13043/74318/18828/16362/97165/21354/209200/15507/434341/13205/80285/17164/226691/100040462/68614/11845/229898/142980/80750/12527/12702/231655/12386/107607/57261/17319/20617/78781/11820/226695/20085/20306/12028/105689/19354/16835/68077/12258/26395/12493/230899/14182/18521/224938/69368/12978/20655/16172/80913/14191/14775/65079/19255/18023/15950/216161/74256/68050/20466/433693/71183/14127
GO:0050776,regulation of immune response,368,0.40916003062897616,2.1105014895602077,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,608,"tags=20%, list=8%, signal=19%",12010/56045/20128/54396/54123/15040/16145/58203/100038882/110557/15944/50909/547253/12703/14972/16414/12266/667977/15978/14964/83490/246730/12260/85305/22177/16854/15024/12268/231712/24088/71586/16173/16149/21938/246746/15368/12262/18828/53331/16362/97165/21354/434341/13205/80285/17164/226691/100040462/11845/229898/109905/142980/80750/231655/107607/17319/11801/78781/11820/226695/20085/12028/19354/68077/12258/12493/230899/224938/69368/80913/14191/14775/19255/27050
GO:0002684,positive regulation of immune system process,458,0.3859157024040162,2.0175980615178153,1e-10,1.5303333333333334e-8,1.3256140350877194e-8,608,"tags=19%, list=8%, signal=18%",15945/12010/20304/20128/54396/54123/15040/16145/58203/11461/110557/15944/50909/12703/14972/16852/20302/16414/12266/667977/15978/56048/14964/20296/83490/246730/12260/85305/22177/16854/15024/12268/24088/71586/19141/16173/16149/246746/16478/15368/12262/18828/53331/16362/97165/434341/13205/80285/15163/17164/226691/100040462/11845/229898/109905/142980/15275/14252/231655/107607/17319/11801/78781/11820/226695/14683/20085/93760/20306/12028/14969/19354/11848/68077/12258/12721/12493/230899/224938/69368/12978/16195/80913/14191/19255/27050
GO:0140888,interferon-mediated signaling pathway,40,0.763981164282767,2.6975163661444252,2.3227032880011462e-10,3.439848643617181e-8,2.979685236695528e-8,239,"tags=38%, list=3%, signal=37%",66141/56045/54396/54123/16145/58203/100038882/15944/547253/12703/15978/246730/16362/434341/80285
GO:0019221,cytokine-mediated signaling pathway,184,0.48239836252190926,2.2800819345465304,2.759757455231733e-10,3.959389524052777e-8,3.429724890087331e-8,435,"tags=17%, list=5%, signal=16%",15945/66141/20304/56045/54396/54123/16145/23962/58203/100038882/15944/547253/12703/20302/15978/20296/246730/12983/12984/16173/16149/246746/16181/16362/20848/434341/80285/231655/60440/20306/80876
GO:0050778,positive regulation of immune response,300,0.40560634908771,2.050254793955512,3.6859485346175667e-10,5.1279362795240147e-8,4.441950100090962e-8,745,"tags=23%, list=9%, signal=21%",12010/20128/54396/54123/15040/16145/58203/110557/15944/50909/14972/16414/12266/667977/15978/14964/83490/246730/12260/85305/22177/16854/15024/12268/24088/71586/16173/16149/246746/12262/18828/53331/16362/97165/434341/13205/80285/17164/226691/100040462/11845/229898/109905/142980/231655/107607/17319/11801/78781/11820/226695/20085/12028/68077/12258/230899/224938/69368/80913/14191/19255/27050/15950/74256/18578/20466/433693/14127
GO:0016032,viral process,169,0.47994221509375007,2.243678188117154,1.540660691721391e-9,2.080345069321443e-7,1.8020483261063205e-7,1143,"tags=34%, list=14%, signal=30%",55932/66141/20304/20128/23962/57444/100038882/16852/17069/15978/20684/18643/75608/246730/71586/16149/69550/107373/18828/13205/226691/100040462/80750/19106/231655/218693/67231/57261/78781/226695/80876/12631/268373/18521/12978/15481/23983/15950/229663/233532/30960/77040/55944/93679/12642/14265/66085/12648/22695/54198/26362/433759/234852/67166/73158/52009/19294
GO:0019882,antigen processing and presentation,62,0.6469705059636757,2.528024177853922,1.943140251853889e-9,2.548844827503201e-7,2.2078748485726295e-7,449,"tags=31%, list=6%, signal=29%",12010/15040/110557/14972/667977/15978/14964/65972/15024/13040/16913/16149/21354/19156/19188/13039/107607/14827/14969
GO:0043254,regulation of protein-containing complex assembly,219,0.4408361059690036,2.1535495853197766,3.024176172914006e-9,3.856664669402278e-7,3.340741982827226e-7,765,"tags=26%, list=10%, signal=24%",20128/54396/16145/19240/15081/100038882/19241/15944/11867/65112/15978/17698/18643/16784/16854/74192/24088/68089/13043/74117/22260/13205/13854/15163/11845/229898/12759/13860/19106/12122/54673/260315/12340/20617/20224/12028/20682/12631/18826/12955/11848/68077/12721/19247/14248/234839/101314/22218/27050/22121/227634/17756/170770/14694/108909/12540
GO:0019058,viral life cycle,123,0.5074814775828451,2.2656938979743666,8.487381639606549e-9,1.053123489390099e-6,9.12242612643913e-7,875,"tags=29%, list=11%, signal=26%",55932/66141/20304/20128/23962/57444/100038882/16852/17069/75608/246730/71586/16149/69550/107373/18828/13205/226691/100040462/80750/19106/231655/67231/78781/226695/80876/268373/18521/15481/23983/15950/30960/77040/93679/12642/14265
GO:0006954,inflammatory response,318,0.37597259828406554,1.90844082947473,1.2487825103420272e-8,1.5087264486790124e-6,1.3068975966958944e-6,618,"tags=17%, list=8%, signal=16%",15945/20304/58203/68497/16852/20302/16414/12266/15978/12161/20296/83490/85305/22177/66259/13040/24088/16173/21938/16181/15368/20848/97165/13205/17164/68614/229898/12759/59027/142980/15275/17035/12702/20716/57261/17319/20617/11801/11820/216850/20085/20306/16835/18489/12167/230899/14182/224938/12978/20655/16172/14775/19255/18023
GO:0071222,cellular response to lipopolysaccharide,108,0.532925912790241,2.311236655423416,1.5575452590487672e-8,1.8335103293058693e-6,1.5882337351379871e-6,198,"tags=17%, list=2%, signal=16%",15945/12010/20304/20128/54396/16145/100702/15944/15978/66102/12161/22169/14469/20296/22352/16173/21938/18828
GO:0060759,regulation of response to cytokine stimulus,73,0.6031673434901498,2.4205240431072985,2.0195835803718387e-8,2.317977054371778e-6,2.0078912543802125e-6,239,"tags=23%, list=3%, signal=23%",56045/54396/54123/16145/58203/100038882/15944/547253/12703/246730/24088/71586/16149/246746/16181/434341/80285
GO:0071216,cellular response to biotic stimulus,122,0.5013975024139302,2.2300999429254054,2.105028875239241e-8,2.320916610527834e-6,2.010437573415758e-6,354,"tags=18%, list=4%, signal=18%",15945/12010/20304/20128/54396/16145/100702/15944/15978/66102/12161/22169/14469/20296/24088/22352/16173/21938/18828/13198/12122/17319
GO:0006412,translation,386,0.34957289119869495,1.8035364583903133,2.1232519634539106e-8,2.320916610527834e-6,2.010437573415758e-6,1456,"tags=38%, list=18%, signal=33%",16898/227715/14359/269261/19652/85305/67427/225363/210106/22352/20088/66480/67579/17454/76846/12785/71701/67281/67945/19899/14109/13205/267019/19896/66258/11428/20044/67671/20918/239528/20042/51810/19106/20068/15572/20055/218693/13803/12696/17872/13078/26961/19942/11820/66483/56040/27176/26451/75617/20104/20090/19943/20085/270106/54217/20084/268449/16549/110954/319195/276770/54127/75398/65019/19941/15115/80913/67115/27207/12457/67097/68052/27050/19045/66407/11837/20102/22121/229663/234734/19944/14433/53872/18458/19921/20103/192170/19988/100503670/19934/14694/114641/233833/14786/207181/55944/66489/98221/18100/20005/14265/66085/78428/22695/19877/27370/66416/20226/69082/94062/13164/68135/16418/73830/16785/67204/14939/73158/20116/68092/66419/22384/68735/20202/234384/227331/68184/224742/77987/68015/64659/12227/68836/67186/16210/54709/69684/16341/56055/17974/68537/19653/94254/19933/100715/27058/17346
GO:0060333,type II interferon-mediated signaling pathway,15,0.884700406068276,2.473628702466155,2.960715616460867e-8,3.1610803244585674e-6,2.7382089593608702e-6,239,"tags=60%, list=3%, signal=58%",54396/16145/15944/547253/12703/15978/16362/434341/80285
GO:0043043,peptide biosynthetic process,396,0.34257675547125555,1.7710975637243596,4.129407120050424e-8,4.30866092912534e-6,3.7322727510886363e-6,1456,"tags=37%, list=18%, signal=32%",16898/227715/14359/269261/19652/85305/67427/225363/210106/22352/20088/66480/67579/17454/76846/12785/71701/67281/67945/19899/14109/13205/267019/19896/66258/11428/20044/67671/20918/239528/20042/51810/19106/20068/15572/20055/218693/13803/12696/17872/13078/26961/19942/11820/66483/56040/27176/26451/75617/20104/20090/19943/20085/270106/54217/20084/268449/16549/110954/319195/276770/54127/75398/65019/19941/15115/80913/67115/27207/12457/67097/68052/27050/19045/66407/11837/20102/22121/229663/234734/19944/14433/53872/18458/19921/20103/192170/19988/100503670/19934/14694/114641/233833/14786/207181/55944/66489/98221/18100/20005/14265/66085/78428/22695/19877/27370/66416/20226/69082/94062/13164/68135/16418/73830/16785/67204/14939/73158/20116/68092/66419/22384/68735/20202/234384/227331/68184/224742/77987/68015/64659/12227/68836/67186/16210/54709/69684/16341/56055/17974/68537/19653/94254/19933/100715/27058/17346
GO:0071219,cellular response to molecule of bacterial origin,114,0.5111982485244648,2.236177879551725,4.549106809174125e-8,4.641099857981868e-6,4.020239888902887e-6,198,"tags=17%, list=2%, signal=16%",15945/12010/20304/20128/54396/16145/100702/15944/15978/66102/12161/22169/14469/20296/24088/22352/16173/21938/18828
GO:0006518,peptide metabolic process,465,0.3222817601688743,1.6926093636653596,5.494875521580351e-8,5.4841246781685635e-6,4.750489638565347e-6,1456,"tags=35%, list=18%, signal=30%",15114/68897/15978/16898/227715/14359/269261/19652/85305/67427/225363/210106/22352/20088/66480/67579/17454/76846/12785/71701/67281/67945/14950/19899/14109/13205/267019/19896/66258/12759/11428/20044/67671/20918/239528/20042/51810/19106/20068/15572/20055/218693/13803/12696/17872/13078/26961/19942/11820/66483/56040/27176/18484/26451/75617/20104/20090/19943/20085/270106/54217/20084/268449/16549/110954/319195/276770/54127/75398/65019/19941/15115/80913/67115/27207/12457/67097/68052/27050/19045/66407/11837/20102/22121/229663/234734/19944/233489/14433/53872/66286/18458/19921/20103/192170/19988/100503670/19934/14694/114641/233833/14786/207181/239606/55944/66489/98221/18100/20005/14265/66085/78428/22695/19877/27370/68581/66416/20226/69082/94062/13164/68135/16418/73830/16785/67204/14939/73158/20116/68092/66419/22384/68735/20202/234384/19697/227331/68184/224742/77987/68015/64659/12227/68836/67186/19122/16210/54709/12367/20660/69684/16341/56055/17974/68537/19653/94254/19933/100715/27058/17346
GO:0001906,cell killing,89,0.5462557426219259,2.2573252021929524,7.091368089264469e-8,6.926908701662379e-6,6.000266213043933e-6,503,"tags=22%, list=6%, signal=21%",15945/12010/15040/110557/14972/12266/667977/15978/14964/20296/22177/16854/15024/16173/53331/21354/11801/20085/12721/75234
GO:0060760,positive regulation of response to cytokine stimulus,36,0.7228867176691108,2.490022370994988,8.287116750250143e-8,7.926281875083001e-6,6.865948921588824e-6,239,"tags=33%, list=3%, signal=32%",54396/54123/16145/58203/15944/547253/24088/71586/16149/246746/434341/80285
GO:0045089,positive regulation of innate immune response,131,0.48454347337103904,2.173563125142178,9.012091936770329e-8,8.340940735368783e-6,7.225137075565069e-6,935,"tags=33%, list=12%, signal=29%",20128/54396/54123/16145/58203/15944/83490/246730/22177/24088/71586/16149/246746/18828/16362/97165/434341/13205/80285/17164/226691/100040462/11845/229898/142980/231655/107607/78781/11820/226695/20085/68077/224938/69368/80913/15950/20466/433693/67245/16365/217365/60505/15519
GO:0032496,response to lipopolysaccharide,143,0.467293550924215,2.128265742930813,9.084012998659099e-8,8.340940735368783e-6,7.225137075565069e-6,357,"tags=16%, list=4%, signal=16%",15945/12010/20304/20128/54396/16145/100702/15944/15978/66102/12161/22169/14469/20296/22352/16173/21938/18828/97165/17164/19106/17319/20617
GO:0001959,regulation of cytokine-mediated signaling pathway,67,0.5974042053741161,2.346179210577548,9.887924513690879e-8,8.653879912487592e-6,7.496213027634874e-6,239,"tags=22%, list=3%, signal=22%",56045/54396/54123/16145/58203/100038882/15944/547253/12703/246730/16149/246746/16181/434341/80285
GO:0002833,positive regulation of response to biotic stimulus,144,0.46923456670297964,2.144777521300771,9.990320961922073e-8,8.653879912487592e-6,7.496213027634874e-6,580,"tags=26%, list=7%, signal=24%",20128/54396/54123/16145/58203/15944/12161/83490/246730/22177/24088/71586/16149/246746/18828/16362/97165/434341/13205/80285/17164/226691/100040462/11845/229898/142980/231655/107607/17319/78781/11820/226695/20085/68077/224938/69368/80913
GO:0001817,regulation of cytokine production,349,0.34332040060717367,1.751550809177128,9.704618032276853e-8,8.653879912487592e-6,7.496213027634874e-6,1134,"tags=23%, list=14%, signal=21%",12010/55932/20304/20128/54123/19073/100038882/12703/20302/12266/15978/20296/246730/22177/11829/24088/71586/16173/16149/21938/69550/15368/16362/20848/97165/15507/13205/17164/226691/100040462/229898/12759/13198/142980/80750/15275/19106/260315/107607/17319/13078/78781/11820/226695/268977/27041/19247/14182/12978/20655/16172/14191/27050/11909/15950/18578/240869/282663/14433/433693/14127/67245/18413/67445/16365/217365/22695/60505/15519/229521/68581/19225/20226/26362/192656/22433/12608/319984/20742/18033/108655/64685
GO:0035455,response to interferon-alpha,20,0.8152762432496963,2.4781235369797803,1.144831494500955e-7,9.733187761581268e-6,8.431137205116195e-6,435,"tags=45%, list=5%, signal=43%",66141/15959/15957/15958/21822/246730/69550/19106/80876
GO:0002252,immune effector process,298,0.3719742278186936,1.875061797507978,1.583981977994306e-7,1.322192956540338e-5,1.1453174952846869e-5,522,"tags=18%, list=7%, signal=17%",12010/54123/15040/110557/50909/14972/16852/16414/12266/667977/15978/56048/14964/20296/110213/12260/85305/22177/16854/15024/12268/12983/24088/12984/16173/16149/21938/69550/15368/12262/53331/16362/20848/21354/17164/109905/12759/142980/15275/107607/17319/11801/11820/20104/20085/14969/19354/18826/12258/12721/12493/75234/230899
GO:0042832,defense response to protozoan,15,0.8643732920514808,2.4167939453830143,1.806440412104161e-7,1.4809585592803933e-5,1.2828443377687068e-5,498,"tags=53%, list=6%, signal=50%",55932/54396/100702/74481/15978/14469/60440/12493
GO:0002218,activation of innate immune response,98,0.5172335512904018,2.2069478846189923,2.693115380347457e-7,2.1691390721359956e-5,1.878963971736416e-5,580,"tags=29%, list=7%, signal=27%",20128/54396/54123/16145/58203/15944/83490/246730/22177/24088/71586/246746/16362/13205/17164/226691/100040462/11845/142980/231655/107607/78781/11820/226695/68077/224938/69368/80913
GO:0048002,antigen processing and presentation of peptide antigen,42,0.667631933431708,2.390024006971556,3.280376702811679e-7,2.5965878349324863e-5,2.2492310677354852e-5,449,"tags=33%, list=6%, signal=32%",12010/15040/110557/14972/667977/14964/65972/15024/13040/16149/21354/13039/14827/14969
GO:0002443,leukocyte mediated immunity,190,0.4171058491810554,1.9770051537463702,3.6645743246706176e-7,2.851535716027594e-5,2.4700734698671886e-5,522,"tags=18%, list=7%, signal=17%",12010/54123/15040/110557/50909/14972/16414/12266/667977/15978/14964/20296/12260/22177/15024/12268/12983/24088/12984/16173/16149/21938/69550/15368/12262/53331/21354/142980/14969/19354/12258/12721/75234/230899
GO:0002237,response to molecule of bacterial origin,155,0.4395516247567827,2.0320246208732273,4.3627622159345176e-7,3.338240222225895e-5,2.891669412596598e-5,357,"tags=15%, list=4%, signal=15%",15945/12010/20304/20128/54396/16145/100702/15944/15978/66102/12161/22169/14469/20296/24088/22352/16173/21938/18828/97165/17164/19106/17319/20617
