ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
R-MMU-9018519,Estrogen-dependent gene expression,35,0.46502281344114027,1.5886997589682974,0.010984230177545492,0.07760155208765936,0.062415265043947586,935,"tags=34%, list=12%, signal=30%",15081/319183/100041230/319181/319159/360198/69833/97122/15469/21887/12400/15519
R-MMU-446353,Cell-extracellular matrix interactions,11,0.6815312958022709,1.7481556597247403,0.011489548009455309,0.08042683606618715,0.06468765320630078,180,"tags=27%, list=2%, signal=27%",11461/11465/192176
R-MMU-73886,Chromosome Maintenance,42,0.43178283746508306,1.5843340295355168,0.012120084342034173,0.08406931229974614,0.06761731264503276,748,"tags=26%, list=9%, signal=24%",319173/319183/100041230/319181/319159/97122/15270/16881/66336/233532/232440
R-MMU-5684996,MAPK1/MAPK3 signaling,140,0.31232794283044585,1.3918740059941666,0.012784106545352057,0.0878763359829155,0.07067931831142958,1293,"tags=28%, list=16%, signal=24%",11461/11465/19171/12983/22187/16913/12313/109905/19188/19417/26395/19247/69077/14182/16195/22371/21894/114715/19177/26446/19170/53310/21762/19262/21802/17463/19052/16797/26442/26444/228769/20742/16186/231474/56327/13383/216869/57296/226849
R-MMU-3214858,RMTs methylate histone arginines,22,0.556944993878102,1.7226109746784375,0.01366993963401189,0.09179991680610103,0.07383507139126289,678,"tags=36%, list=8%, signal=33%",319173/100041230/16898/319159/360198/97122/93760/15469
R-MMU-9755511,KEAP1-NFE2L2 pathway,46,0.4368235264120446,1.6489712969242931,0.013747276479684612,0.09179991680610103,0.07383507139126289,1556,"tags=43%, list=19%, signal=35%",19171/22187/16913/19188/21402/69077/19177/26446/19170/21762/217365/18412/17463/26442/26444/228769/57296/66997/22186/23797
R-MMU-8939236,RUNX1 regulates transcription of genes involved in differentiation of HSCs,38,0.46051117107194217,1.6204864385141802,0.013484863517711044,0.09179991680610103,0.07383507139126289,1472,"tags=47%, list=18%, signal=39%",19171/22187/16913/19188/69077/21406/19177/26446/19170/21762/12400/17463/26442/26444/228769/57296/66997/22186
R-MMU-8852135,Protein ubiquitination,42,0.427224005994518,1.5676063803400628,0.013836160462256379,0.09179991680610103,0.07383507139126289,648,"tags=19%, list=8%, signal=18%",319183/319181/22187/66105/22201/103737/22195/216150
R-MMU-2424491,DAP12 signaling,13,0.6467622811319145,1.7148717183614464,0.014053717698813082,0.09197504828593787,0.07397593040036117,122,"tags=15%, list=2%, signal=15%",12010/22177
R-MMU-913531,Interferon Signaling,39,0.4607312539841995,1.644625378761452,0.014224188332556578,0.09197504828593787,0.07397593040036117,735,"tags=28%, list=9%, signal=26%",100038882/12703/24110/15978/19106/12702/231655/19247/22218/19255/192170
R-MMU-8866654,E3 ubiquitin ligases ubiquitinate target proteins,30,0.47359851459962254,1.5723821145377421,0.01418343134593034,0.09197504828593787,0.07397593040036117,542,"tags=20%, list=7%, signal=19%",319183/319181/22187/66105/103737/22195
R-MMU-5693607,Processing of DNA double-strand break ends,28,0.5073807436691864,1.6742157312084511,0.014702189342351618,0.09426697872448979,0.07581933999638207,451,"tags=25%, list=6%, signal=24%",319183/100041230/319181/319159/170930/97122/15270
