ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
mmu05208,Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse),123,-0.17661605186587467,-0.7089740893113429,0.9634641407307172,0.9968257723625322,0.8066419078986282,3077,"tags=36%, list=39%, signal=22%",11622/11863/11352/11836/66108/13057/68198/18709/14862/26419/66043/70316/22333/110323/20662/12408/20656/17991/109880/12862/26408/67273/14083/14866/11957/66945/28080/20463/69875/211666/11651/75406/12015/12857/66142/67530/68214/237038/72900/18607/17992/22334/22272/26417
mmu00190,Oxidative phosphorylation - Mus musculus (house mouse),92,-0.18237073575647492,-0.7035106700568703,0.96,0.9968257723625322,0.8066419078986282,2571,"tags=27%, list=32%, signal=19%",66144/66043/21871/70316/110323/17991/12862/67273/57423/27425/114143/11957/66945/28080/20463/69875/75406/12857/66142/67530/72900/17992/13067/22272/74776
mmu05207,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse),89,-0.18364883057247602,-0.7034977913660603,0.9635854341736695,0.9968257723625322,0.8066419078986282,2799,"tags=34%, list=35%, signal=22%",18709/80903/14862/14677/16211/12915/94284/20662/13388/14175/12530/16646/14866/11632/11515/11799/211666/11651/12015/20183/13389/68214/54652/108015/12288/14174/74229/13113/26417/74090
mmu04714,Thermogenesis - Mus musculus (house mouse),131,0.155710896713642,0.6961605826942646,0.9841269841269841,0.9968257723625322,0.8066419078986282,1660,"tags=21%, list=21%, signal=17%",11461/11465/20104/14683/93760/230899/66925/14182/11909/105787/68342/66416/68349/67605/12163/83797/11958/230075/71679/26416/69802/18158/12867/26397/68197/12859/12856/225887
mmu00410,beta-Alanine metabolism - Mus musculus (house mouse),10,-0.2936184924180558,-0.6921948442254995,0.8360128617363344,0.9968257723625322,0.8066419078986282,2728,"tags=50%, list=34%, signal=33%",227095/14415/228608/11430/268860
mmu00500,Starch and sucrose metabolism - Mus musculus (house mouse),16,-0.2574854808629388,-0.690734343858814,0.8815384615384615,0.9968257723625322,0.8066419078986282,2022,"tags=31%, list=25%, signal=23%",19309/69983/77559/216019/110095
mmu05016,Huntington disease - Mus musculus (house mouse),187,-0.16290712985499117,-0.6891786777752985,0.98828125,0.9968257723625322,0.8066419078986282,2609,"tags=28%, list=33%, signal=20%",26419/16573/22145/66043/19017/237336/70316/22333/19179/110323/20656/17991/20021/22154/12862/26408/67273/20683/13417/14682/17749/11957/19182/66945/28080/20463/69875/75406/217864/12857/240960/66142/22241/54130/67530/66491/72900/12421/17992/76559/16513/51897/56208/22334/13067/11771/18798/22143/29869/70247/69241/22272/14778
mmu04130,SNARE interactions in vesicular transport - Mus musculus (house mouse),18,0.23405135303885932,0.6868757717373745,0.8848314606741573,0.9968257723625322,0.8066419078986282,1529,"tags=22%, list=19%, signal=18%",53331/22318/53330/53334
mmu04911,Insulin secretion - Mus musculus (house mouse),41,0.18750868301941465,0.6819880168512784,0.9409937888198758,0.9968257723625322,0.8066419078986282,626,"tags=12%, list=8%, signal=11%",12289/14683/11932/11933/11909
mmu04979,Cholesterol metabolism - Mus musculus (house mouse),22,0.2200429103066683,0.6747131869049567,0.9147058823529411,0.9968257723625322,0.8066419078986282,747,"tags=14%, list=9%, signal=12%",67963/16835/30960
mmu04658,Th1 and Th2 cell differentiation - Mus musculus (house mouse),40,-0.20193353942853995,-0.6734913133990034,0.9289940828402367,0.9968257723625322,0.8066419078986282,549,"tags=20%, list=7%, signal=19%",15980/20849/270118/13389/18019/18131/26417/433586
mmu05220,Chronic myeloid leukemia - Mus musculus (house mouse),40,0.1851770830194941,0.6716774892939686,0.9447852760736196,0.9968257723625322,0.8066419078986282,2023,"tags=42%, list=25%, signal=32%",12028/26395/19247/17873/433759/18033/19697/20851/110157/23797/12928/15461/20418/12567/74769/26413/216148
mmu05310,Asthma - Mus musculus (house mouse),12,0.25238331053030516,0.6688079254287218,0.8469945355191257,0.9968257723625322,0.8066419078986282,1652,"tags=33%, list=21%, signal=26%",14969/14127/16163/14998
mmu00520,Amino sugar and nucleotide sugar metabolism - Mus musculus (house mouse),19,0.22771529223719594,0.6680888316665349,0.9093567251461988,0.9968257723625322,0.8066419078986282,947,"tags=16%, list=12%, signal=14%",15275/212032/14751
mmu04261,Adrenergic signaling in cardiomyocytes - Mus musculus (house mouse),81,-0.17603609730792197,-0.6625086994442686,0.985632183908046,0.9968257723625322,0.8066419078986282,2075,"tags=26%, list=26%, signal=19%",12325/56508/12300/14682/58200/11515/11651/20541/30955/72930/110893/22003/12295/54652/12288/12294/18798/320707/399548/140781/26417
mmu03022,Basal transcription factors - Mus musculus (house mouse),12,0.24965534528136357,0.6615789023409722,0.8579234972677595,0.9968257723625322,0.8066419078986282,5999,"tags=100%, list=75%, signal=25%",228980/68705/23894/68776/17420/108143/229906/66467/24075/83602/237336/99730
mmu05210,Colorectal cancer - Mus musculus (house mouse),49,-0.188651847871283,-0.6571791405676087,0.9517543859649122,0.9968257723625322,0.8066419078986282,2631,"tags=35%, list=33%, signal=23%",13197/26419/17126/20662/17688/109880/12387/21809/11789/11799/11651/12015/13176/13067/12006/16842/26417
mmu03020,RNA polymerase - Mus musculus (house mouse),20,-0.23022295151084946,-0.6564623835028742,0.9226100151745068,0.9968257723625322,0.8066419078986282,322,"tags=25%, list=4%, signal=24%",20021/17749/66491/64424/69241
mmu04723,Retrograde endocannabinoid signaling - Mus musculus (house mouse),82,-0.17298924218230197,-0.6488066910263767,0.9912663755458515,0.9968257723625322,0.8066419078986282,2027,"tags=23%, list=25%, signal=17%",66082/14699/67273/14682/69875/11515/75406/22348/23945/54652/72900/14394/12288/14706/17992/18798/14697/64337/26417
mmu04640,Hematopoietic cell lineage - Mus musculus (house mouse),30,-0.20310833409472706,-0.6352162560681586,0.9479326186830015,0.9968257723625322,0.8066419078986282,2764,"tags=40%, list=35%, signal=26%",22042/12482/16176/15000/17311/12484/16403/16175/12977/21926/16401/12525
mmu01232,Nucleotide metabolism - Mus musculus (house mouse),42,-0.18865115551646186,-0.6343148833176934,0.9538690476190477,0.9968257723625322,0.8066419078986282,3658,"tags=52%, list=46%, signal=29%",229665/54369/66355/72269/55936/14923/103850/16434/229363/12495/69692/66588/73532/215446/11566/12497/68106/18102/12496/382985/76952/229949
mmu05211,Renal cell carcinoma - Mus musculus (house mouse),41,-0.18809727887134423,-0.6323580243516052,0.9588235294117647,0.9968257723625322,0.8066419078986282,2355,"tags=29%, list=29%, signal=21%",20662/109880/112405/21809/11651/18479/12015/241656/214230/107746/216805/26417
mmu04933,AGE-RAGE signaling pathway in diabetic complications - Mus musculus (house mouse),51,0.16314045945640704,0.6134376305797604,0.9937106918238994,0.9968257723625322,0.8066419078986282,1556,"tags=24%, list=19%, signal=19%",20296/20848/12028/12540/20293/18033/19697/18754/12367/26416/20851/23797
mmu05222,Small cell lung cancer - Mus musculus (house mouse),44,0.16541393206839436,0.6111042779966779,0.9755351681957186,0.9968257723625322,0.8066419078986282,1940,"tags=36%, list=24%, signal=28%",13063/12028/17873/20182/12371/19225/16400/18033/19697/12367/23797/11798/12567/16780/16774/74769
mmu04931,Insulin resistance - Mus musculus (house mouse),57,-0.17021813519296056,-0.6062730039913491,0.9911894273127754,0.9968257723625322,0.8066419078986282,3145,"tags=39%, list=39%, signal=24%",26458/210789/21428/53412/21937/18709/26459/26419/19017/26568/208104/19309/244416/11651/21926/108099/26457/16337/110854/18607/16367/110095
mmu04710,Circadian rhythm - Mus musculus (house mouse),17,-0.22072227993827698,-0.603464251334109,0.943683409436834,0.9968257723625322,0.8066419078986282,3369,"tags=59%, list=42%, signal=34%",103583/18626/56438/353187/19885/19883/18627/13170/12953/108099
mmu00982,Drug metabolism - cytochrome P450 - Mus musculus (house mouse),14,-0.22752531033519013,-0.5894754907529296,0.9494640122511485,0.9968257723625322,0.8066419078986282,2682,"tags=36%, list=34%, signal=24%",14862/94284/14866/211666/68214
mmu00980,Metabolism of xenobiotics by cytochrome P450 - Mus musculus (house mouse),17,-0.2128161846084645,-0.5818486450594929,0.958904109589041,0.9968257723625322,0.8066419078986282,2736,"tags=41%, list=34%, signal=27%",15483/14862/94284/12408/14866/211666/68214
mmu05218,Melanoma - Mus musculus (house mouse),29,-0.18483255517279987,-0.5734730283758507,0.9830769230769231,0.9968257723625322,0.8066419078986282,2941,"tags=38%, list=37%, signal=24%",14177/11836/18709/80903/13197/14175/109880/11651/12015/14174/26417
mmu00650,Butanoate metabolism - Mus musculus (house mouse),10,0.22638053140848532,0.565729345764039,0.95,0.9968257723625322,0.8066419078986282,247,"tags=10%, list=3%, signal=10%",14417
mmu04914,Progesterone-mediated oocyte maturation - Mus musculus (house mouse),42,-0.16704771497941165,-0.5616761346919318,0.9880952380952381,0.9968257723625322,0.8066419078986282,2165,"tags=26%, list=27%, signal=19%",109880/17222/12566/12530/12428/66156/11515/11651/12427/217232/26417
mmu00983,Drug metabolism - other enzymes - Mus musculus (house mouse),33,-0.16924375197067987,-0.539869874675262,0.9849624060150376,0.9968257723625322,0.8066419078986282,2908,"tags=55%, list=36%, signal=35%",21877/394432/225884/20135/54369/72269/16434/229363/17961/14862/234669/66588/94284/14866/211666/18102/68214/382985
mmu03008,Ribosome biogenesis in eukaryotes - Mus musculus (house mouse),31,-0.17030753609518595,-0.5347285154352637,0.9923430321592649,0.9968257723625322,0.8066419078986282,3881,"tags=55%, list=49%, signal=28%",227522/69237/245610/66181/67973/230082/100019/104444/97112/217109/237107/103573/74097/24127/67724/66932/269470
mmu03440,Homologous recombination - Mus musculus (house mouse),12,-0.20370626604394151,-0.5078750952763313,0.9827044025157232,0.9968257723625322,0.8066419078986282,1295,"tags=58%, list=16%, signal=49%",17535/71711/68251/235559/18972/18971/20184
mmu03060,Protein export - Mus musculus (house mouse),20,-0.17778811403134587,-0.5069486266663469,0.992412746585736,0.9968257723625322,0.8066419078986282,2155,"tags=45%, list=27%, signal=33%",76687/69089/56529/67398/66541/217337/69276/76219/66624
mmu04064,NF-kappa B signaling pathway - Mus musculus (house mouse),30,-0.1606734336280965,-0.5025021617835468,0.996937212863706,0.996937212863706,0.8067320867252359,1677,"tags=30%, list=21%, signal=24%",21937/21934/13197/16176/14825/59004/21926/72049/16179
