ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
IL6 JAK STAT3 signaling,IL6 JAK STAT3 signaling,42,0.6140682674941903,2.222495356661473,1.0786907656812055e-5,4.314763062724822e-5,1.135463963874953e-5,605,"tags=36%, list=8%, signal=33%",15945/12703/24088/12984/21938/15368/16362/20848/12527/12702/20306/19247/16195/16172/19255
Cholesterol homeostasis,Cholesterol homeostasis,45,0.5095511152947894,1.8789280484163302,0.0011701859130188543,0.0023403718260377087,6.158873226415022e-4,864,"tags=29%, list=11%, signal=26%",11465/66102/16592/16854/19141/12759/12527/11910/16835/107503/12660/11676/20788
Mitochondrial translation,Mitochondrial translation,50,-0.4421128121631475,-1.5127227282880344,0.009942523849880282,0.013256698466507042,0.0034886048596071166,601,"tags=18%, list=8%, signal=17%",102060/64656/19935/66292/28028/24030/64660/94061/68499
Antimicrobial peptides,Antimicrobial peptides,22,-0.43300831690450126,-1.2433454154392733,0.20182094081942337,0.20182094081942337,0.05311077389984825,675,"tags=27%, list=8%, signal=25%",545475/100041952/16429/13035/57757/654459
